Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
hanging guide sign,,Green,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Red,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_4,5_4,13926,h994thiJGB7K5wj2h
hanging guide sign,,Green,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Green,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_5,5_5,13926,JngAKiKbkvDy5dv8L
hanging guide sign,,Green,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Blue,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_6,5_6,13926,X5NFp5PwJmT3c5yJQ
hanging guide sign,,Green,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Yellow,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_7,5_7,13926,CSDNuzSTEnejKDGWT
hanging guide sign,,Brown,Color,Default,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Brown,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_0,6_0,13926,tD8HhFxxdPuTp7wwq
hanging guide sign,,Brown,Color,↑,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_1,6_1,13926,co9rJoNJggbbNyuiR
hanging guide sign,,Brown,Color,→,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_2,6_2,13926,pNMbPb5yj53Wfkfpf
hanging guide sign,,Brown,Color,←,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_3,6_3,13926,75k8ZiSFzJbP2XPbd
hanging guide sign,,Brown,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Red,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_4,6_4,13926,rsmqSDRvzDyuG7NJz
hanging guide sign,,Brown,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Green,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_5,6_5,13926,oRJL2FJYn5AQSkpeT
hanging guide sign,,Brown,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Blue,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_6,6_6,13926,reBaMnSCsh5twK6sd
hanging guide sign,,Brown,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Yellow,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_7,6_7,13926,Q7H95554NF3n9BFvJ
hanging lightbulb,,Black,Cord color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Black,White,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,workshop,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_0_0,0_0,13616,CnuXwWbfCKhvoogAn
hanging lightbulb,,Silver,Cord color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Gray,White,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,workshop,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_1_0,1_0,13616,hHkRKdtztJdw2Gbc2
hanging lightbulb,,Gold,Cord color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Yellow,White,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,workshop,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_2_0,2_0,13616,jzWQE8xk6Ty4FYjAS
hanging lightbulb,,Copper,Cord color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Orange,White,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,workshop,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_3_0,3_0,13616,oQC8N7L43emnYz2sL
hanging monitor,,Black,Color,Presentation,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_0,0_0,13925,JgQFaaWnwnDCjFsoX
hanging monitor,,Black,Color,Video meeting,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_1,0_1,13925,EfexPdR2K7cNfna2k
hanging monitor,,Black,Color,Currency exchange,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Black,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_2,0_2,13925,NyrF69dQnjigWadcn
hanging monitor,,Black,Color,Security footage,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Gray,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_3,0_3,13925,GX729LyL5hvhbwmPt
hanging monitor,,Black,Color,Weather forecast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Aqua,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_4,0_4,13925,k4SWb2JnJNXMjzpGm
hanging monitor,,Black,Color,Operations data,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Green,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_5,0_5,13925,EfaqRmQPMWY8KNvHH
hanging monitor,,Black,Color,Sports broadcast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_6,0_6,13925,MQvic9T92frLqXQd4
hanging monitor,,Black,Color,Error screen,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_7,0_7,13925,4LPNKW8igRGLpkaLs
hanging monitor,,White,Color,Presentation,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_0,1_0,13925,7938NbySCXf4QBMiJ
hanging monitor,,White,Color,Video meeting,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_1,1_1,13925,ugX8ATuB7B3hRz7Ze
hanging monitor,,White,Color,Currency exchange,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Black,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_2,1_2,13925,T9QqPtvwjCMjhwEB9
hanging monitor,,White,Color,Security footage,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Gray,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_3,1_3,13925,W4qKj8qcq8Fgn6xaE
hanging monitor,,White,Color,Weather forecast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Aqua,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_4,1_4,13925,raMXjbK7vghhxrnW4
hanging monitor,,White,Color,Operations data,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Green,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_5,1_5,13925,7aKssqFTMHFyGELb6
hanging monitor,,White,Color,Sports broadcast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_6,1_6,13925,YKvsLr2vR6gutTF2j
hanging monitor,,White,Color,Error screen,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_7,1_7,13925,die9LhuqBgZTfrdSn
hanging monitor,,Silver,Color,Presentation,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_0,2_0,13925,PiHurCSee4TvEC2zG
hanging monitor,,Silver,Color,Video meeting,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_1,2_1,13925,Bfv5DKA2e32S7s2CA
hanging monitor,,Silver,Color,Currency exchange,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Black,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_2,2_2,13925,BmBro7Y5cLm9vncAr
hanging monitor,,Silver,Color,Security footage,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Gray,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_3,2_3,13925,sprpPmCQzfM3BxNbJ
hanging monitor,,Silver,Color,Weather forecast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Aqua,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_4,2_4,13925,RiNQJCeiifDMJBydc
hanging monitor,,Silver,Color,Operations data,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Green,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_5,2_5,13925,xJ2CQ7SfFNtWRoiTY
hanging monitor,,Silver,Color,Sports broadcast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_6,2_6,13925,FNTMXXpZG4QAjjH6f
hanging monitor,,Silver,Color,Error screen,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_7,2_7,13925,zYeaiiwiputXHM4pT
hanging shelves,,Light wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Beige,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_0_0,0_0,13158,gBKfxTAZ3AQWyFdRw
hanging shelves,,Orange wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Orange,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_1_0,1_0,13158,pEqxhBGdF7xkjhD73
hanging shelves,,Dark wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Brown,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_2_0,2_0,13158,4yJDFQoPM8w3Bygzz
hanging shelves,,Vintage wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Beige,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_3_0,3_0,13158,w4iZywtEuiSodWvdr
hanging shelves,,Natural wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Brown,White,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_4_0,4_0,13158,ybpJfhrQfm6S9kjYn
hanging shelves,,Black,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Black,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_5_0,5_0,13158,Sgu6DHnaBx3jifABe
hanging shelves,,Green,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Aqua,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_6_0,6_0,13158,RRJXtkXX72FckvEgt
hanging shelves,,Pink,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Pink,White,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_7_0,7_0,13158,48JeBN3hs4P2PLbSG
hanging sign,,NA,NA,SPECIAL,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Red,Red,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_0,0_0,14346,26S5qwRMQAF6yJonM
hanging sign,,NA,NA,Tableware,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Green,White,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_1,0_1,14346,cKwinC5yYnrxATLfq
hanging sign,,NA,NA,Café menu,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Black,White,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_2,0_2,14346,dzKnPDKTNnP5Pp9xq
hanging sign,,NA,NA,WARNING,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Yellow,Black,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_3,0_3,14346,3QMsp5K4dhwdfQZqu
hanging sign,,NA,NA,Heart,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Pink,Pink,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_4,0_4,14346,LfoBy6BgxcoxzqGQd
hanging sign,,NA,NA,Hand-washing,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Aqua,Aqua,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_5,0_5,14346,XThwHDF2GjSARHCFj
hanging sign,,NA,NA,Vintage sign,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Beige,Beige,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_6,0_6,14346,JdHPDMzcifTm5D9mZ
hanging stage lights,,White,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,White,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_0_0,0_0,13468,vtjYab9P2Wowa7Xry
hanging stage lights,,Yellow,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Yellow,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_1_0,1_0,13468,hM6H5JWFXjkn4FdZu
hanging stage lights,,Orange,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Orange,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_2_0,2_0,13468,Mssg8bvB4LMWYRjDK
hanging stage lights,,Red,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Red,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_3_0,3_0,13468,zuCbZseKiAXXQc5Su
hanging stage lights,,Pink,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Pink,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_4_0,4_0,13468,vJtnGwvSwMAhRFFNT
hanging stage lights,,Purple,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Purple,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_5_0,5_0,13468,cXMQBGzjmTpe39kE9
hanging stage lights,,Blue,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Blue,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_6_0,6_0,13468,MbrxbMF7yTf4quCfR
hanging stage lights,,Green,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Green,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_7_0,7_0,13468,hwTGzbSeXiB5AJtHr
horizontal split curtains,,Brown,Curtain rod,Plain,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,White,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_0,0_0,14620,qQvtF8qN6zC4GP8GA
horizontal split curtains,,Brown,Curtain rod,Cherry blossoms,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Red,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_1,0_1,14620,PAFhnps5Peb2aTf3g
horizontal split curtains,,Brown,Curtain rod,Well-frame pattern (Igeta),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Blue,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_2,0_2,14620,mjzFupGP3GjPKxQbC
horizontal split curtains,,Brown,Curtain rod,Bamboo,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Green,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_3,0_3,14620,e8BwhYiPj9Lo2wwn4
horizontal split curtains,,Brown,Curtain rod,Hemp leaves (Asanoha),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Yellow,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_4,0_4,14620,92nFR5oQqyQRPqznL
horizontal split curtains,,Brown,Curtain rod,Maple leaves,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Brown,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_5,0_5,14620,5RLjPK2JDJTRNBWMf
horizontal split curtains,,Brown,Curtain rod,Crests,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Purple,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_6,0_6,14620,Yw3FHkgLXPTWWanHP
horizontal split curtains,,Brown,Curtain rod,Koori (Ice),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Black,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_7,0_7,14620,vQzzXcFt7s3p8NGDj
horizontal split curtains,,Black,Curtain rod,Plain,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,White,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_0,1_0,14620,6kby6r3XyJzADkWkp
horizontal split curtains,,Black,Curtain rod,Cherry blossoms,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Red,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_1,1_1,14620,5hpRzqvpEPDnyzwmf
